"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"PBPPAY.BARGAINING.UNIT","","","","X","N","10","Bargaining Unit","AFLCIO","N","BARG.UNITS.ID","","","","","","","","","BARG.UNITS.ID","8","","10L","10","The bargaining unit associated to this budgeted position, pay information.","Bargaining Unit","PBPOSPAY","N","BARG.UNITS","1995-09-12","PS4","","","2020-06-01T17:08:12.630Z"
"PBPPAY.BGT.BEN.END.DATE","","","D","D","N","8","PBPPAY.BGT.BEN.END.DATE","","N","","N","2","/","","","","","","","15","D2/","8R","8","The date the denefits stop begin expensed for budgeting","PBPPAY.BGT.BEN.END.DATE","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:17.833Z"
"PBPPAY.BGT.BEN.ST.DATE","","","D","D","N","8","PBPPAY.BGT.BEN.ST.DATE","Date the benefits begin to be expensed for budgeting","N","","N","2","/","","","","","","","14","D2/","8R","8","","PBPPAY, Bgt Ben, Start, Date","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:12.536Z"
"PBPPAY.BGT.WAGE.END.DATE","","","D","D","N","8","PBPPAY.BGT.WAGE.END.DATE","","N","","N","2","/","","","","","","","13","D2/","8R","8","The date the wages stop being expensed for budgeting","PBPPAY.BGT.WAGE.END.DATE","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:13.536Z"
"PBPPAY.BGT.WAGE.ST.DATE","","","D","D","N","8","PBPPAY.BGT.WAGE.ST.DATE","","N","","N","2","/","","","","","","","12","D2/","8R","8","The date the wages begin to be expensed for budgeting","PBPPAY, Bgt Wage, Start, Date","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:15.895Z"
"PBPPAY.COUNT","string xResult1; , xResult1 = ""1"";, return (int)xResult1;","","N","I","N","7","","","N","","Y","0","N","N","0","","","","","0","MD0,","7R","0","counter for queries","Count","PBPOSPAY","N","","1997-12-31","PS4","","","2020-06-01T17:08:11.614Z"
"PBPPAY.CYCLE.WORK.TIME.AMT","","","N","D","N","6","Cycle Work Time","4000","N","","N","2","N","N","","","","","","17","MD2","6R","6","The amount of time working in a single pay cycle.","Bgt","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:14.520Z"
"PBPPAY.CYCLE.WORK.TIME.UNIT","","","","D","N","24","Cycle Work Time Units","H","N","","","","","","","","","","","18","","24L","24","The measure of time for a single pay cycle.","","PBPOSPAY","N","$VR.TIME.UNITS","1995-09-12","PS4","","","2020-06-01T17:08:15.177Z"
"PBPPAY.CYCLES.PER.YEAR","","","N","D","N","2","PBPPAY.CYCLES.PER.YEAR","","N","","N","0","N","N","","","","","","11","MD0","2R","2","Number pay records per year in this pay class","Cyc, Per, Yr","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:17.270Z"
"PBPPAY.EMPLYR.BD.FNDG.PCT","","","N","A","N","7","PBPF.EMPLYR.BD.DIST.PCT","","N","","N","2","N","N","","PBPPAY.FNDG","D","","","37","MD2","7R","7","Percentage distribution among the funding sources","","PBPOSPAY","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:12.567Z"
"PBPPAY.EMPLYR.TAX.FNDG.PCT","","","N","A","N","7","PBPF.EMPLYR.TAX.DIST.PCT","","N","","N","2","N","N","","PBPPAY.FNDG","D","","","38","MD2","7R","7","Percentage distribution among the funding sources of the, employer paid taxes.","","PBPOSPAY","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:16.989Z"
"PBPPAY.END.DATE","","","D","D","N","8","Budgeted Pay Range End Date","12/31/98","N","","N","2","/","","","","","","","6","D2/","8R","8","To record the last date the position budget pay, information defaults are effective","Budgeted, End Date","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:11.692Z"
"PBPPAY.FNDG.GL.NO","","","","A","N","25","General ledger Number","","N","","","","","","","PBPPAY.FNDG","D","","","35","","25L","30","To display the GL number associated to the funding source, along with the description.","Funding Source GL number","PBPOSPAY","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:16.317Z"
"PBPPAY.FNDG.PCT","","","N","A","N","7","PBPF.FNDG.DIST.PCT","","N","","N","2","N","N","","PBPPAY.FNDG","D","","","36","MD2","7R","7","See screen PPFI","","PBPOSPAY","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:17.645Z"
"PBPPAY.FNDG.SOURCE","","","","A","N","4","Source","GENA","N","","","","","","","PBPPAY.FNDG","K","","","34","","4L","4","Enter the funding source for this position pay.","Funding Source","PBPOSPAY","N","","1995-09-20","PS4","","","2020-06-01T17:08:17.270Z"
"PBPPAY.FTE.FNDG.PCT","","","N","A","N","7","FTE Funding Distribution","10.00","N","","N","2","N","N","","PBPPAY.FNDG","D","","","53","MD2","7R","7","Enter the percentage amount for distributing the budgeted, FTE to this funding source.","","PBPOSPAY","N","","1996-03-04","PS4","","","2020-06-01T17:08:12.270Z"
"PBPPAY.GRADE.MAX","","","","D","N","8","Maximum","10","N","","","","","","","","","","","27","","8L","8","To identify the maximum grade at which the position can, be paid. The maximum grade is used in conjunction with, the maximum step to derive the maximum salary from the, current fiscal year salary table.","Max Grade","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:15.317Z"
"PBPPAY.GRADE.MID","","","","D","N","8","Budgeted Midpoint Grade","G10","N","","","","","","","","","","","26","","8L","8","Grade midpoint (for vacancies)","Bgt, Midpt, Grade","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:15.645Z"
"PBPPAY.GRADE.MIN","","","","D","N","8","Minimum","8","N","","","","","","","","","","","25","","8L","8","Grade minimum","Grade, Min","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:15.708Z"
"PBPPAY.HRLY.OR.SLRY","string xResult1; , key xKeyPbpos for file Pbpos;, xKeyPbpos = (string)vPbppayPbposId; xResult1 = vPbpHrlyOrSlry;, return xResult1;","","","I","N","1","","","N","","","","","","","","","","","0","","1L","0","Translate the hourly/salary flag from the PBPOS file","H, S","PBPOSPAY","N","","1995-11-29","PS4","","","2020-06-01T17:08:12.489Z"
"PBPPAY.PAYCLASS","","","","D","N","4","Budgeted Pay Class","CONS","N","PAYCLASS.ID","","","","","","","","","","9","","4L","4","The pay class associated to this budgeted position pay, information.","Bgt, Pay, Class","PBPOSPAY","N","PAYCLASS","1995-09-12","PS4","","","2020-06-01T17:08:17.333Z"
"PBPPAY.PAYCYCLE","","","","X","N","2","PBPPAY.PAYCYCLE","","N","PAYCYCLE.ID","","","","","","","","","PAYCYCLE.ID","10","","2L","2","The paycycle associated to this pay class information","PBPPAY.PAYCYCLE","PBPOSPAY","N","PAYCYCLE","1995-08-10","SSBAL","","","2020-06-01T17:08:15.364Z"
"PBPPAY.PBPOS.ID","","","N","D","N","7","","4","N","PBPOS.ID","N","0","N","N","","","","","","1","MD0","7R","8","The key to the PBPOS file this budgeting position pay, information is related to.","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:13.192Z"
"PBPPAY.PBUDGET.ID","","","","D","N","8","","95RAISE","N","","","","","","","","","","","2","","8L","8","The position budget ID related to this budget data.","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:12.630Z"
"PBPPAY.POSITION.ID","","","","D","N","14","","TECHVP","N","","","","","","","","","","","3","","14L","14","The position ID associated to this budgeted pay, information.","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:13.505Z"
"PBPPAY.POSPAY.ID","","","","X","N","10","","5","N","","","","","","","","","","POSPAY.ID","4","","10R","10","A pointer to the key of the original HR Personnel POSPAY, record from which this position budget pay information was, retrieved.","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:12.895Z"
"PBPPAY.POSPAY.IN.USE","","","","D","N","14","","Y","N","","","","","","","","","","","21","","14L","14","A flag indicating if this positoin pay information has, been assigned to any employee, other than position budget.","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:16.255Z"
"PBPPAY.POSPAY.SOURCE","","","","D","N","20","source","E","N","","","","","","","","","","","22","","20L","20","A flag used by position budgeting to determine the source, of the position pay information.","Source","PBPOSPAY","N","$VR.PC.PBGT.DATA.SOURCES","1995-09-12","PS4","","","2020-06-01T17:08:14.317Z"
"PBPPAY.SALARY.MAX","","","","D","N","11","","1300000","N","","","","","","","","","","","33","","11R","11","The maximum wage rate to be paid for this position.","","PBPOSPAY","N","","1995-09-20","PS4","","","2020-06-01T17:08:14.177Z"
"PBPPAY.SALARY.MAXIMUM","string xResult1; , if (vPbppayHrlyOrSlry == ""S"") {,  xResult1 = (vPbppaySalaryMax).ToString(""MD2,"");, } else {,  xResult1 = (vPbppaySalaryMax).ToString(""MD4,"");, }, return xResult1;","","","I","N","9","","","N","","","","","","","","","","","0","","9R","0","Correct output display of PBPPAY.SALARY.MAX for hourly, or salaried positions","Budgeted, Salary, Maximum","PBPOSPAY","N","","1995-11-29","PS4","","","2020-06-01T17:08:14.208Z"
"PBPPAY.SALARY.MID","","","","D","N","11","Midpoint","5.3000","N","","","","","","","","","","","32","","11R","11","To identify the midpoint salary at which the position can, be budgeted. The midpoint salary can be derived from the, current fiscal year salary table based upon the midpoint, grade and step., , During the budget generation, the salary/wage rates for , vacancies is calculated from the midpoint salary/wage, defined here.","Bgt, Mid, Sal","PBPOSPAY","N","","1995-09-20","PS4","","","2020-06-01T17:08:14.552Z"
"PBPPAY.SALARY.MIDPOINT","string xResult1; , if (vPbppayHrlyOrSlry == ""S"") {,  xResult1 = (vPbppaySalaryMid).ToString(""MD2,"");, } else {,  xResult1 = (vPbppaySalaryMid).ToString(""MD4,"");, }, return xResult1;","","","I","N","9","","","N","","","","","","","","","","","0","","9R","0","Correcte output display of PBPAY.SALARY.MID for hourly, or salaried positions.","Budgeted, Salary, Midpoint","PBPOSPAY","N","","1995-11-29","PS4","","","2020-06-01T17:08:13.036Z"
"PBPPAY.SALARY.MIN","","","","D","N","11","","1200000","N","","","","","","","","","","","31","","11R","11","Minimum salary for this position","","PBPOSPAY","N","","1995-09-20","PS4","","","2020-06-01T17:08:14.614Z"
"PBPPAY.SALARY.MINIMUM","string xResult1; , if (vPbppayHrlyOrSlry == ""S"") {,  xResult1 = (vPbppaySalaryMin).ToString(""MD2,"");, } else {,  xResult1 = (vPbppaySalaryMin).ToString(""MD4,"");, }, return xResult1;","","","I","N","9","","","N","","","","","","","","","","","0","","9R","0","Correct output display of PBPPAY.SALARY.MIN for hourly, or salary decimals.","Budgeted, Salary, Minimum","PBPOSPAY","N","","1995-11-29","PS4","","","2020-06-01T17:08:16.317Z"
"PBPPAY.SALARY.WAGE.TABLE","","","","X","N","8","Salary Table ID","MDCS","N","SWTABLES.ID","","","","","","","","","SWTABLES.ID","23","","8L","8","To associate a salary table to the position.","Salary, Table ID","PBPOSPAY","N","SWTABLES","1995-09-12","PS4","","","2020-06-01T17:08:13.145Z"
"PBPPAY.SH.SALARY.MAX","","","","P","","12","Maximum Rate","33.3333","N","","","","","","","","","","","0","","12R","0","This is a counterpart to PBPPAY.SALARY.MAX. It is, required because hourly wages are 4 decimal and salaries are, 2 decimal.","Maximum, Rate","","","","1995-09-26","PS4","","","2020-06-01T17:08:14.661Z"
"PBPPAY.SH.SALARY.MID","","","","P","","12","Midpoint Range","45,000","N","","","","","","","","","","","0","","12R","0","This is a counterpart to PBPPAY.SALARY.MID. It is required, because hourly wages are 4 decimal and salaries are 2 decimals.","Midpoint, Range","","","","1995-09-26","PS4","","","2020-06-01T17:08:14.989Z"
"PBPPAY.SH.SALARY.MIN","","","","P","","12","Minimum Rate","12,000","N","","","","","","","","","","","0","","12R","0","This is the counterpart to PBPPAY.SALARY.MIN. It is, required because hourly wages are 4 decimal and salaries, are two decimals.","Minimum, Rate","","","","1995-09-26","PS4","","","2020-06-01T17:08:15.036Z"
"PBPPAY.START.DATE","","","D","D","N","8","Budgeted Pay Range Start Date","06/15/95","N","","N","2","/","","","","","","","5","D2/","8R","8","To record the date the budgeted position pay information, became effective.","Budgete, Start, Date","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:12.177Z"
"PBPPAY.STEP.MAX","","","","D","N","8","Maximum Step","5","N","","","","","","","","","","","30","","8L","8","Step maximum","Max, Step","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:11.942Z"
"PBPPAY.STEP.MID","","","","D","N","8","Budgeted Midpoint Step","S-8","N","","","","","","","","","","","29","","8L","8","Step midpoint","Bgt, Midpt, Step","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:12.302Z"
"PBPPAY.STEP.MIN","","","","D","N","8","Minimum Step","3","N","","","","","","","","","","","28","","8L","8","Step minimum","Min, Step","PBPOSPAY","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:12.349Z"
"PBPPAY.SWVER.ID","","","","X","N","10","","42","N","","","","","","","","","","SWVER.ID","24","","10R","10","The key to the salary table version for this position pay, information.","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:15.849Z"
"PBPPAY.UNUSED16","","","","D","N","10","","","N","","","","","","","","","","","16","","10L","10","unused data element","","PBPOSPAY","N","","1997-12-04","PS4","","","2020-06-01T17:08:15.645Z"
"PBPPAY.USER1","","","","D","N","10","","","N","","","","","","","","","","","43","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.286Z"
"PBPPAY.USER10","","","","D","N","10","","","N","","","","","","","","","","","52","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.239Z"
"PBPPAY.USER2","","","","D","N","10","","","N","","","","","","","","","","","44","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.286Z"
"PBPPAY.USER3","","","","D","N","10","","","N","","","","","","","","","","","45","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.286Z"
"PBPPAY.USER4","","","","D","N","10","","","N","","","","","","","","","","","46","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.302Z"
"PBPPAY.USER5","","","","D","N","10","","","N","","","","","","","","","","","47","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.302Z"
"PBPPAY.USER6","","","","D","N","10","","","N","","","","","","","","","","","48","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.317Z"
"PBPPAY.USER7","","","","D","N","10","","","N","","","","","","","","","","","49","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.317Z"
"PBPPAY.USER8","","","","D","N","10","","","N","","","","","","","","","","","50","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.317Z"
"PBPPAY.USER9","","","","D","N","10","","","N","","","","","","","","","","","51","","10L","10","","","PBPOSPAY","N","","1995-10-16","HG","","","2020-06-01T17:08:14.333Z"
"PBPPAY.YEAR.WORK.TIME.AMT","","","N","D","N","7","Yearly Work Time Amt","2080","N","","N","2","N","N","","","","","","19","MD2","7R","7","","","PBPOSPAY","N","","1995-09-12","PS4","","","2020-06-01T17:08:12.145Z"
"PBPPAY.YEAR.WORK.TIME.UNITS","","","","D","N","24","Yearly Work Time Units","H","N","","","","","","","","","","","20","","24L","24","The unit measure of time worked for a year.","","PBPOSPAY","N","$VR.TIME.UNITS","1995-09-12","PS4","","","2020-06-01T17:08:14.317Z"
"PBPPAY1.AUTHORIZED.DATE","","","D","D","N","8","Budgeted Position's Authorized Date","08/29/95","N","","N","2","/","","","","","","","7","D2/","8R","8","The date this budgeted position was authorized.","Auth Date","PBPOSPAY1","N","","1995-09-12","PS4","","","2020-06-01T17:08:17.833Z"
"PBPPAY1.BARGAINING.UNIT","","","","X","N","10","Bargaining Unit","AFLCIO","N","","","","","","","","","","BARG.UNITS.ID","8","","10L","10","The bargaining unit associated to this budgeted position, pay information.","Bargaining Unit","PBPOSPAY1","N","","1995-09-12","PS4","","","2020-06-01T17:08:12.458Z"
"PBPPAY1.BGT.BEN.END.DATE","","","","D","N","8","PBPPAY.BGT.BEN.END.DATE","","N","","","","","","","","","","","15","","8R","8","The date the denefits stop begin expensed for budgeting","PBPPAY.BGT.BEN.END.DATE","PBPOSPAY1","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:16.255Z"
"PBPPAY1.BGT.BEN.ST.DATE","","","","D","N","8","PBPPAY.BGT.BEN.ST.DATE","Date the benefits begin to be expensed for budgeting","N","","","","","","","","","","","14","","8R","8","","PBPPAY, Bgt Ben, Start, Date","PBPOSPAY1","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:12.380Z"
"PBPPAY1.BGT.WAGE.END.DATE","","","","D","N","8","PBPPAY.BGT.WAGE.END.DATE","","N","","","","","","","","","","","13","","8R","8","The date the wages stop being expensed for budgeting","PBPPAY.BGT.WAGE.END.DATE","PBPOSPAY1","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:15.645Z"
"PBPPAY1.BGT.WAGE.ST.DATE","","","","D","N","8","PBPPAY.BGT.WAGE.ST.DATE","","N","","","","","","","","","","","12","","8R","8","The date the wages begin to be expensed for budgeting","PBPPAY, Bgt Wage, Start, Date","PBPOSPAY1","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:14.192Z"
"PBPPAY1.CYCLE.WORK.TIME.AMT","","","N","D","N","6","Cycle Work Time","4000","N","","N","2","N","N","","","","","","17","MD2","6R","6","The amount of time working in a single pay cycle.","Bgt","PBPOSPAY1","N","","1995-09-12","PS4","","","2020-06-01T17:08:13.567Z"
"PBPPAY1.CYCLE.WORK.TIME.UNIT","","","","D","N","20","","","N","","","","","","","","","","","18","","20L","20","","","PBPOSPAY1","N","$VR.TIME.UNITS","1996-07-29","PS4","","","2020-06-01T17:08:12.536Z"
"PBPPAY1.CYCLES.PER.YEAR","","","N","D","N","2","PBPPAY.CYCLES.PER.YEAR","","N","","N","0","N","N","","","","","","11","MD0","2R","2","Number pay records per year in this pay class","Cyc, Per, Yr","PBPOSPAY1","N","","1995-08-10","SSBAL","","","2020-06-01T17:08:17.114Z"
"PBPPAY1.EMPLYR.BD.FNDG.PCT","","","N","A","N","7","PBPF.EMPLYR.BD.DIST.PCT","","N","","N","2","N","N","","PBPPAY1.FNDG","D","","","37","MD2","7R","7","Percentage distribution among the funding sources","","PBPOSPAY1","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:14.364Z"
"PBPPAY1.EMPLYR.TAX.FNDG.PCT","","","N","A","N","7","PBPF.EMPLYR.TAX.DIST.PCT","","N","","N","2","N","N","","PBPPAY1.FNDG","D","","","38","MD2","7R","7","Percentage distribution among the funding sources of the, employer paid taxes.","","PBPOSPAY1","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:16.130Z"
"PBPPAY1.END.DATE","","","D","D","N","8","Budgeted End Date","12/31/98","N","","N","2","/","","","","","","","6","D2/","8R","8","To record the last date the position budget pay, information defaults are effective","Budgeted, End Date","PBPOSPAY1","N","","1995-09-12","PS4","","","2020-06-01T17:08:12.895Z"
"PBPPAY1.FNDG.GL.NO","","","","A","N","25","General ledger Number","","N","","","","","","","PBPPAY1.FNDG","D","","","35","","25L","30","To display the GL number associated to the funding source, along with the description.","Funding Source GL number","PBPOSPAY1","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:16.661Z"
"PBPPAY1.FNDG.PCT","","","N","A","N","7","PBPF.FNDG.DIST.PCT","","N","","N","2","N","N","","PBPPAY1.FNDG","D","","","36","MD2","7R","7","See screen PPFI","","PBPOSPAY1","N","","1995-08-11","SSBAL","","","2020-06-01T17:08:12.567Z"
"PBPPAY1.FNDG.SOURCE","","","","A","N","4","Source","GENA","N","","","","","","","PBPPAY1.FNDG","K","","","34","","4L","4","Enter the funding source for this position pay.","Funding Source","PBPOSPAY1","N","","1995-09-20","PS4","","","2020-06-01T17:08:14.552Z"
"PBPPAY1.FTE.FNDG.PCT","","","N","A","N","7","FTE Funding Distribution","10.00","N","","N","2","N","N","","PBPPAY1.FNDG","D","","","53","MD2","7R","7","Enter the percentage amount for distributing the budgeted, FTE to this funding source.","","PBPOSPAY1","N","","1996-03-04","PS4","","","2020-06-01T17:08:16.114Z"
