"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"MMST.DATES","","","D","A","","10","","13456","N","","N","4","/","","","MMED.LIST","D","","","2","D4/","10R","6","Date in which MMED was run for the Organization ID,, whether it was in test mode or not","","MMED.STATUS","","","2004-10-29","TGL","","","2020-05-27T14:54:45.480Z"
"MMST.ORG.IDS","","","","A","","10","Organization ID","0000354","N","","","","","","","MMED.LIST","K","","","1","","10L","10","List of Organizations IDs that need to have 1099 data, reported in mag media","","MMED.STATUS","","","2004-10-29","TGL","","","2020-05-27T14:54:46.668Z"
"MMST.TEST.FLAGS","","","","A","","3","Test","","N","","","","","","","MMED.LIST","D","","","3","","3L","1","Y/N flag to indicate if MMED was run in test mode or, not for the Organization ID.","","MMED.STATUS","","","2004-10-29","TGL","","","2020-05-27T14:54:47.199Z"
"MOD.DISP.DESCRPTION","","","","D","","30","Module Name","ACCOUNTS PAYABLE","N","","","","","","","","","","","1","","30L","0","This field contain the full name of the Module.","","GLNODISP","","","1989-11-13","SKIP","","","2020-05-27T14:54:46.887Z"
"MODIFIED","","","","D","N","3","Modified","NEW","N","","","","","","","","","","","2","","3L","0","This field will contain a constant value flag (NEW) if the update record was , added or (DES) if the description was modified on the Commodity Codes table.  , The flag will be used for reporting of which Colleague Commodity codes had been , added and/or the description modified.","Modified","XCMDTYCODEUPD","N","","2012-03-27","LLEUNG","2012-04-09","LLEUNG","2020-05-27T14:54:48.184Z"
"MP.ACCT.ID","","","","D","","7","","","N","","","","","","","","","","","8","","7R","10","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:45.527Z"
"MP.CREDIT","","","","A","","15","MD2,-","","N","","","","","","","MP.DATA","D","","","5","","15R","13","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:47.918Z"
"MP.DEBIT","","","N","A","","15","","","N","","Y","2","N","N","","MP.DATA","D","","","4","MD2,-","15R","13","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:47.840Z"
"MP.DESC","","","","A","","30","","","N","","","","","","","MP.DATA","D","","","3","","30L","100","","","MISC.POSTINGS","Y","","2000-09-26","TGL","","","2020-05-27T14:54:45.840Z"
"MP.FXA.ID","","","","Q","","20","","","N","","","","","","","","","","FIXED.ASSETS.ID","15","","20L","20","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:45.465Z"
"MP.GL.NO","","","","A","","25","","","N","","","","","","","MP.DATA","K","","","13","","25L","30","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:47.605Z"
"MP.PRJ.ITEMS.IDS","","","","A","","15","","","N","","","","","","","MP.DATA","D","","","17","","15L","15","","","MISC.POSTINGS","","","2001-05-10","GTT","","","2020-05-27T14:54:47.918Z"
"MP.PROJECTS.IDS","","","","A","","15","","","N","","","","","","","MP.DATA","D","","","16","","15L","15","","","MISC.POSTINGS","","","2001-05-10","GTT","","","2020-05-27T14:54:46.762Z"
"MP.REF.NO","","","","D","","10","","","N","","","","","","","","","","","2","","10R","20","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:46.559Z"
"MP.SOURCE","","","","D","","2","","","N","","","","","","","","","","","1","","2L","2","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:47.262Z"
"MP.SYS.DATE","","","D","D","","10","","","N","","N","4","/","","","","","","","7","D4/","10L","5","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:46.902Z"
"MP.TERM","","","","D","","5","","","N","","","","","","","","","","","9","","5L","7","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:47.949Z"
"MP.TR.DATE","","","D","D","","10","","","N","","N","4","/","","","","","","","6","D4/","10L","10","","","MISC.POSTINGS","","","2000-09-26","TGL","","","2020-05-27T14:54:46.059Z"
"NBPO.ALT.FLAG","","","","D","","8","[Alt Flag]","","","","","","","","","","","","","61","","8L","0","If vendor name or address has been overridden and is, therefore different from what is in CORE, this flag is, set to Y. If the name and address are unchanged, the flag is, N or null.  This flag is used for querying to find dis-, crepancies in data.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.574Z"
"NBPO.ALT.SHIP.ADDRESS","","","","L","","30","Shipping Address","100 Park Avenue","","","","","","","","","","","","63","","30L","0","Prints on p.o.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.949Z"
"NBPO.ALT.SHIP.CITY","","","","D","","25","[CSZ]","Walla Walla","","","","","","","","","","","","64","","25L","0","Prints on p.o.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.996Z"
"NBPO.ALT.SHIP.NAME","","","","D","","30","Shipping Name","Larry Ehmer","","","","","","","","","","","","62","","30L","0","Prints on p.o.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.449Z"
"NBPO.ALT.SHIP.STATE","","","","D","","2","[State]","WA","","","","","","","","","","","","65","","2L","0","Prints on p.o.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.230Z"
"NBPO.ALT.SHIP.ZIP","","","","D","","10","[ZIP]","99888","","","","","","","","","","","","66","","10L","0","Prints on p.o.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.527Z"
"NBPO.AP.TYPE","","","","D","","25","AP Type","","","","","","","","","","","","","1","","25L","0","This is used to get the AP control account when building, the voucher from the purchase order.","AP Type, TYPE","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.387Z"
"NBPO.BUYER","","","","D","","20","Buyer","","","","","","","","","","","","","55","","20L","0","Used for reporting purposes.  The lookup is PERSON, but, but the display is the buyer name (similar to approvals).","BPO_Buyer","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.668Z"
"NBPO.COMMENTS","","","","C","","50","Comments","","","","","","","","","","","","","35","","50L","80","Can be used for notes associated with the p.o.  These, do not print on the purchase order form.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.668Z"
"NBPO.CONTRACT.DATE","","","D","D","","8","Contract Date","9266","","","N","2","/","","","","","","","69","D2/","8R","0","Displayed on printed BPOs if option to print contract, date is selected.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.496Z"
"NBPO.CURRENCY.CODE","","","","X","","3","Currency","","","","","","","","","","","","CURRENCY.CONV.ID","48","","3L","0","Key to CURRENCY.CONV file. Used to do currency conversion., Defaults from vendor currency code.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:48.074Z"
"NBPO.DATE","","","D","D","","8","PO Date","9500","","","N","2","/","","","","","","","18","D2/","8R","0","This is used as the posting date to general ledger on, approved purchase order creation.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.684Z"
"NBPO.DEFAULT.COMMODITY","","","","X","","15","Commodity","","","","","","","","","","","","COMMODITY.CODES.ID","70","","15L","0","Used to default the commodity code to the line items.  The, code can be overridden on the line items.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.887Z"
"NBPO.DESC","","","","L","","25","Description","This is a sample description of the BPO","","","","","","","","","","","","11","","25L","0","Overall description of the BPO.  If the voucher is, not pulling in any items, this description will, default as the line item description in voucher, maintenance.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.824Z"
"NBPO.ENCUMBERED.AMT","","","N","D","","14","Encumbered","","","","Y","2","N","N","","","","","","42","MD2,","14R","0","Used to keep p.o. total in the local currency.  Even if, foreign currency is involved, this field is always in, the local currency.  If no foreign currency is involved,, this field is equal to BPO.TOTAL.AMT.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.871Z"
"NBPO.EXCHANGE.RATE","","","N","D","","8","Exchange Rate","","","","N","4","N","N","","","","","","49","MD4","8R","0","Retrieved from CURRENCY.CONV table and kept for historical, purposes.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.637Z"
"NBPO.EXCHANGE.RATE.DATE","","","D","D","","8","Exchange Rate Date","","","","N","2","/","","","","","","","50","D2/","8R","0","Retrieved from CURRENCY.CONV table and kept for historical, purposes.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.730Z"
"NBPO.EXPIRE.DATE","","","D","D","","8","Expire Date","","","","N","2","/","","","","","","","57","D2/","8R","0","Stops use and voucher creation if this date is before the, current date.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.777Z"
"NBPO.FOB","","","","X","","20","FOB","","","","","","","","","","","","FOBS.ID","54","","20L","0","Printed on purchase order for vendor use.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.230Z"
"NBPO.GL.AMT","","","N","L","","14","Amount","","","","Y","2","N","N","","","","","","14","MD2,","14R","0","Used as the encumbrance posting amount.  Even if foreign, currency is involved, this field is always in the local, currency.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.215Z"
"NBPO.GL.BALANCE","","","N","L","","15","GL Balance","","","","Y","2","N","N","","","","","","51","MD2,-","15R","0","","","NEW.BPO","","","1993-09-09","ERJ","","","2020-05-27T14:54:47.715Z"
"NBPO.GL.DISTRIBUTION.FLAG","","","","D","","3","Use Distribution on Voucher?","Yes","","","","","","","","","","","","12","","3L","0","Either Y(es) or N(o).  If 'Y', all GL #'S with a, non-zero % will be moved to the voucher, and the, % will be used to determine the amount expensed.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.637Z"
"NBPO.GL.FOREIGN.AMT","","","N","L","","14","Foreign Amount","","","","Y","2","N","N","","","","","","15","MD2,","14R","0","If foreign currency is involved, this is the foreign, equivalent of the GL amount (BPO.GL.AMT).","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.777Z"
"NBPO.GL.NO","","","","L","","25","GL Account No","","","","","","","","","","","","","13","","25L","0","This multi-valued list of GL accounts is used to post GL, encumbrances.","ACCOUNTS","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.793Z"
"NBPO.GL.PCT","","","N","L","","7","Percent","","","","N","3","N","N","","","","","","17","MD3","7R","0","This percentage is used for 2 things: 1) to distribute, a change in total outstanding encumbrance in BPO, maintenance, and 2)  to determine the expensed amount, for that gl# in voucher maintenance if the use, distribution on voucher flag is Yes.","Percent","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.668Z"
"NBPO.INITIATOR","","","","D","","20","Initiator","","","","","","","","","","","","","58","","20L","0","Displayed but not otherwise used by the system.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:48.074Z"
"NBPO.NO","","","","D","","8","BPO Number","","","","","","","","","","","","","71","","8L","0","Used to keep the real document number, as opposed to the, system generated sequential key that is the ID.  This was, needed because there cannot be gaps in the document, numbers for auditing purposes, and Envision cannot handle, the key at the very end due to return link management.","BPO_Number","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:48.246Z"
"NBPO.PRINTED.COMMENTS","","","","T","","25","Printed Comments","","","","","","","","","","","","","36","","25L","80","These comments are printed on the purchase order after, the items.  Do not expand the length since there will, not be much room on the p.o.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:48.043Z"
"NBPO.PRJ.ITEM.IDS","","","","L","","15","","","N","","","","","","","","","","","80","","15L","15","","","NEW.BPO","","","2000-05-17","TGL","","","2020-05-27T14:54:45.918Z"
"NBPO.PROJECT.CF.ID","","","","L","","15","","","N","","","","","","","","","","","79","","15L","15","","","NEW.BPO","","","2000-05-17","TGL","","","2020-05-27T14:54:46.418Z"
"NBPO.PURGED.REQS","","","","L","","7","Purged Reqs","","","","","","","","","","","","","72","","7L","0","Used to keep track of requisitions that were once linked, to the blanket PO, but have been deleted.","Purged_Reqs","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.809Z"
"NBPO.REFERENCE.NO","","","","L","","10","Ref No","","","","","","","","","","","","","56","","10L","0","Sometimes a purchase order can be generated from an internal document, that is not a requisition.  That document number can be entered here, for user queries.  The system does not use this field for anything.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.996Z"
"NBPO.SHIP.TO","","","","X","","20","Ship To","","","","","","","","","","","","SHIP.TO.CODES.ID","52","","20L","0","Used to get default shipping name and address.  Can, be overridden.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:48.230Z"
"NBPO.SHIP.VIA","","","","X","","20","Ship Via","","","","","","","","","","","","SHIP.VIAS.ID","53","","20L","0","Prints on p.o. for vendor's use.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.137Z"
"NBPO.STATUS","","","","L","","12","Status","Outstanding","","","","","","","","","","","","20","","12L","0","Used to decide what type of processing can be done (e.g.,, cannot maintain a voided blanket p.o.).","","NEW.BPO","","$VR.BPO.STATUSES","1993-11-17","ERJ","","","2020-05-27T14:54:48.199Z"
"NBPO.STATUS.DATE","","","D","L","","8","Status Date","","","","N","2","/","","","","","","","5","D2/","8R","0","Along with the associated status, keeps a record of the, change in statuses over the life of the purchase order.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:47.777Z"
"NBPO.TOTAL.AMT","","","N","D","","14","PO Total","","","","Y","2","N","N","","","","","","41","MD2,","14R","0","Used to keep p.o. total in the currency of the p.o.  If, foreign currency is involved, this field is in the foreign, currency; if not, this field is equal to BPO.ENCUMBERED.AMT.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.621Z"
"NBPO.USER1","","","","D","","10","","","N","","","","","","","","","","","21","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.980Z"
"NBPO.USER10","","","","D","","10","","","N","","","","","","","","","","","30","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.949Z"
"NBPO.USER11","","","","D","","10","","","N","","","","","","","","","","","31","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.965Z"
"NBPO.USER2","","","","D","","10","","","N","","","","","","","","","","","22","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.980Z"
"NBPO.USER3","","","","D","","10","","","N","","","","","","","","","","","23","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.980Z"
"NBPO.USER4","","","","D","","10","","","N","","","","","","","","","","","24","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.996Z"
"NBPO.USER5","","","","D","","10","","","N","","","","","","","","","","","25","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:45.996Z"
"NBPO.USER6","","","","D","","10","","","N","","","","","","","","","","","26","","10L","10","User field.  In R11, this was added, but somehow, dropped in R12.  There need to be 11 fields, and they, were in positions 21 through 31.  Need to be aware of, this on convertion.","","NEW.BPO","","","1993-11-17","ERJ","","","2020-05-27T14:54:46.012Z"
