"ids","Alternate Dictionaries ","Computed Column Code ","Converted From ","Data Element Synonym ","Data Element Synonym Xref ","Data Type ","Database Usage Type ","Default Display Secure ","Default Display Size ","Default Input Processing ","Default Input Prompt ","Default Justification ","Default Mask ","Default Output Processing ","Default Sample Data ","Default Zero Pad ","Derived Sec Ptr ","Displayed By Xref ","Dt1 ","Dt2 ","Dt3 ","Dt4 ","Dt5 ","Element Assoc Name ","Element Assoc Type ","Element Pointed From ","Element Pointed To ","Field Placement ","I Descriptor ","Index Assn Name ","Index Assn Placement ","Inform Conversion String ","Inform Format String ","Input Prompt Location ","Input Prompt Variable ","Internal Computations ","Just Pad Character ","Key Counter Source ","Logical File Alias ","Lookup Prompt ","Maximum Storage Size ","Modified By Xref ","Permanent Demand Elements ","Permanent Demand Keys ","Permanent Demand Write ","Permanent Init Inserts ","Pointer Deletion Strategy ","Purpose ","Relation File Name ","Relfile Keybuild Strategy ","Report Header ","Sce From Files ","Sce Link Attrs ","Sce Link Subrs ","Sce Recalc Flag Field ","Sce Status Flag ","Sce Subr Args ","Sce Subr Name ","Sce Subr Sources ","Sce To Files ","Sce Trigger Cdds ","Snapshots ","Source ","Sql Compliant Name ","Synonym Field Delimiter ","Synonym Field Position ","Toolcdd Add Date ","Toolcdd Add Operator ","Toolcdd Auto Xref Files ","Toolcdd Auto Xref Keys ","Toolcdd Change Date ","Toolcdd Change Operator ","Toolcdd Demand Subrs ","Toolcdd Dict Changed Ver ","Toolcdd Idesc Smtype ","Toolcdd Lkup Add Mode ","Toolcdd Lkup Arg Var ","Toolcdd Lkup Attr Table ","Toolcdd Lkup Crnt Id Var ","Toolcdd Lkup File Inherit ","Toolcdd Lkup File Name ","Toolcdd Lkup Id List Var ","Toolcdd Lkup Limit New Size ","Toolcdd Lkup Nk Add Option ","Toolcdd Lkup Nk At Once ","Toolcdd Lkup Not Found Hook ","Toolcdd Lkup Post Reso Hook ","Toolcdd Lkup Pre Reso Hook ","Toolcdd Lkup Prompt Text ","Toolcdd Lkup Rec Add Hook ","Toolcdd Lkup Rec Found Hook ","Toolcdd Lkup Reso Hook ","Toolcdd Lkup Sel Conn ","Toolcdd Lkup Sel Field ","Toolcdd Lkup Sel Rel Opcode ","Toolcdd Lkup Sel Stmt ","Toolcdd Lkup Sel Value ","Toolcdd Lkup Sort Fields ","Toolcdd Lkup Sort Order ","Toolcdd Valid Platforms ","Truncation Flag ","Validation Table ","Validation Zero Fill Size ","Views "
"POOL.LOSS.MARKET.DR.ACCT","","","","","","","D","","25","ACCT.STRUC.REC = R.GLSTRUCT, $GL.NO, ADD.MODE.ALLOWED = 0, V.TRANS.DATE='', CTL.ACCT.LIST='', X.ACCT.RANGE.LIST='', $GL.ACCTS.ID.LOOKUP, IF GL.RETURN.CODE LT 0 THEN,    REPROMPT, END","Reinvest Market Loss Debit Account","L","","IF LEN(V.POOL.LOSS.MARKET.DR.ACCT) THEN,    OUTPUT.DATA=V.POOL.LOSS.MARKET.DR.ACCT,    CONVERT '_' TO '' IN OUTPUT.DATA,    OUTPUT.DATA = FMT(OUTPUT.DATA,V.ACCT.MASK), END","","N","","","","","","","","","","","","45","","","","","25L","","","","","","","","30","","ACCT.MASK","GLSTRUCT.ID","N","","","","","","Market, Loss Debit, Account","","","","","","","","","","","","POOL","","","0","1993-09-14","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.LOSS.REINV.CR.ACCT","","","","","","","D","","25","ACCT.STRUC.REC = R.GLSTRUCT, $GL.NO, ADD.MODE.ALLOWED = 0, V.TRANS.DATE='', CTL.ACCT.LIST='', X.ACCT.RANGE.LIST='', $GL.ACCTS.ID.LOOKUP, IF GL.RETURN.CODE LT 0 THEN,    REPROMPT, END","Reinvested Loss Credit Account","L","","IF LEN(V.POOL.LOSS.REINV.CR.ACCT) THEN,    OUTPUT.DATA=V.POOL.LOSS.REINV.CR.ACCT,    CONVERT '_' TO '' IN OUTPUT.DATA,    OUTPUT.DATA = FMT(OUTPUT.DATA,V.ACCT.MASK), END","Pool Loss Cr Acct","N","","","","","","","","","","","","42","","","","","25L","","","","","","","","30","","ACCT.MASK","GLSTRUCT.ID","N","","","","","","Loss Credit, Account","","","","","","","","","","","","POOL","","","0","1993-09-14","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.LOSS.REINV.DR.ACCT","","","","","","","D","","25","ACCT.STRUC.REC = R.GLSTRUCT, $GL.NO, ADD.MODE.ALLOWED = 0, V.TRANS.DATE='', CTL.ACCT.LIST='', X.ACCT.RANGE.LIST='', $GL.ACCTS.ID.LOOKUP, IF GL.RETURN.CODE LT 0 THEN,    REPROMPT, END","Reinvested Loss Debit Account","L","","IF LEN(V.POOL.LOSS.REINV.DR.ACCT) THEN,    OUTPUT.DATA=V.POOL.LOSS.REINV.DR.ACCT,    CONVERT '_' TO '' IN OUTPUT.DATA,    OUTPUT.DATA = FMT(OUTPUT.DATA,V.ACCT.MASK), END","Pool Loss Dr Account","N","","","","","","","","","","","","41","","","","","25L","","","","","","","","30","","ACCT.MASK","GLSTRUCT.ID","N","","","","","","Loss Debit, Account","","","","","","","","","","","","POOL","","","0","1993-09-14","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.ORIG.DISTR.DATE","","","","","","D","D","","8","","Original Distribution Date","R","","","","","","","N","2","/","","","","","","","10","","","","D2/","8R","","","","","","","","8","","","","","","","Contains the original distribution date for the shares, in this investment pool","","","Original, Distr, Date","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.ORIG.INVESTMENT","","","","","","N","D","","14","","Original Investment in Pool","R","","","","","","","Y","2","N","N","","","","","","7","","","","MD2,","14R","","","","","","","","15","","","","","","","Contains the original investment amount for this pool","","","Original, Investment","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.ORIG.SHARE.VALUE","","","","","","","D","N","14","$VAR.DECIMAL","Original Share Value","R","","$VAR.DECIMAL","100.00","N","","","","","","","","","","","","9","","","","","14R","","","","","","","","20","","","","","","","Contains the original share value for this pool","","","Original, Share Value","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"POOL.ORIG.SHARES","","","","","","","D","N","14","$VAR.DECIMAL","Original Number of Shares","R","","$VAR.DECIMAL","","N","","","","","","","","","","","","8","","","","","14R","","","","","","","","20","","","","","","","Contains the original number of shares for this pool","","","Original, Shares","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"POOL.POSTINGS.CREDITS","","","","","","N","A","","14","","Additions","R","","","","","","","Y","2","N","N","","PPOST","D","","","18","","","","MD2,","14R","","","","","","","","15","","","","","","","Contains list of postings to Pool GL acct awaiting, distribution","","","Pool Postings","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.POSTINGS.DATE","","","","","","D","A","","8","","Date","R","","","","","","","N","2","/","","","PPOST","K","","","17","","","","D2/","8R","","","","","","","","8","","","","","","","Contains the date of all postings to GL for this pool, associated to the posting amount","","","Pool, Postings Date","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.POSTINGS.DEBITS","","","","","","N","A","","14","","Withdrawals","R","","","","","","","Y","2","N","N","","PPOST","D","","","19","","","","MD2,","14R","","","","","","","","15","","","","","","","Contains withdrawals from the pool as posted through the, GL Posting process.","","","Posting, Withdrawals","","","","","","","","","","","","POOL","","","0","1994-03-18","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.PROJECT.ID","","","","","","","D","","10","VALIDATION OFF, $UC, EDITED.DATA = TRIM(EDITED.DATA), LOOKUP.SUBFILE = 0, LOOKUP.SEARCH = 0, ADD.MODE.ALLOWED = 0, X.ID.LIST = """", A.PROJECTS.ID = INPUT.DATA, LOOKUP NOADD, IF LKUP.RETURN.CODE NE 0 THEN,    REPROMPT, END, IF NOT(ERROR.OCCURRED) THEN,    * translate the Projects file key to the PRJ.REF.NO so that we can,    * check the field length.,    X.TRANS.EDITED.DATA = EDITED.DATA,    CALL S.XLAT.FILE('PROJECTS',PRJ.REF.NO,X.TRANS.EDITED.DATA),    X.TRANS.EDITED.DATA = FIELD(X.TRANS.EDITED.DATA,' ',2,1),    IF LEN(X.TRANS.EDITED.DATA) > 10 THEN,       ERROR.OCCURRED = 1,       MSG = ""PI037"",    END, END","Project No","L","","IF LEN(OUTPUT.DATA) THEN,    TRANSLATE USING PRJ.REF.NO, END","PRES1","N","PROJECTS.ID","","","","","","","","","","","53","","","","","10L","","","","","","","","0","","","","","","","Created this field for activity 1011.96.   LBW.   , Project ID linked to this pool.   It was created to be used, so that then an Equity Unit or Pool is created or updated via screens  , DINP, DEEU, or EUUP, the link is established that says that the Pool , and/or Equity Unit is associated to Projects Accounting.   It is during, the distribution processes of PI (DIPA, and DCPA), that the user, creates a SELECT list of GL numbers that they want to validate against , PA.   It is only that set of GL's that will get validataed during the, distribution process to make sure that the GL is a valid line item on, the Project ID that is linked to he Pool and/or Equity Unit, thus , keeping the Error Listings of GL's not valid in PA to a minimum (since , not all GL numbers associated with the Pool and/or Equity Unit are  , supposed to be linked to or are supposed to feed over into PA.","","","Project No","","","","","","","","","","","","POOL","","","0","2001-02-22","LBW","","","","","","","","N","A.PROJECTS.ID","PROJECTS2","CRNT.PROJECTS.ID","","PROJECTS","","","","","","","","Project No LookUp","","",":CORE.INSERTS I_INPUT.PROJECTS.LOOKUP2:","","","","","","","","","","PROJECTS","0",""
"POOL.REALLOC.CR.ACCT","","","","","","","D","","25","ACCT.STRUC.REC = R.GLSTRUCT, $GL.NO, ADD.MODE.ALLOWED = 0, V.TRANS.DATE='', CTL.ACCT.LIST='', X.ACCT.RANGE.LIST='', $GL.ACCTS.ID.LOOKUP, IF GL.RETURN.CODE LT 0 THEN,    REPROMPT, END","Reallocated Earnings Credit Account","L","","IF LEN(V.POOL.REALLOC.CR.ACCT) THEN,    OUTPUT.DATA=V.POOL.REALLOC.CR.ACCT,    CONVERT '_' TO '' IN OUTPUT.DATA,    OUTPUT.DATA = FMT(OUTPUT.DATA,V.ACCT.MASK), END","Reallocated Earnings Cr Acct","","","","","","","","","","","","","52","","","","","25L","","","","","","","","30","","ACCT.MASK","GLSTRUCT.ID","N","","","","","","Reallocated Earnings, Credit Account","","","","","","","","","","","","POOL","","","0","1993-09-15","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.REALLOC.DR.ACCT","","","","","","","D","","25","ACCT.STRUC.REC = R.GLSTRUCT, $GL.NO, ADD.MODE.ALLOWED = 0, V.TRANS.DATE='', CTL.ACCT.LIST='', X.ACCT.RANGE.LIST='', $GL.ACCTS.ID.LOOKUP, IF GL.RETURN.CODE LT 0 THEN,    REPROMPT, END","Reallocated Earnings Debit Account","L","","IF LEN(V.POOL.REALLOC.DR.ACCT) THEN,    OUTPUT.DATA=V.POOL.REALLOC.DR.ACCT,    CONVERT '_' TO '' IN OUTPUT.DATA,    OUTPUT.DATA = FMT(OUTPUT.DATA,V.ACCT.MASK), END","Reallocated Earnings Dr Acct","","","","","","","","","","","","","51","","","","","25L","","","","","","","","30","","ACCT.MASK","GLSTRUCT.ID","N","","","","","","Reallocated Earnings, Debit Account","","","","","","","","","","","","POOL","","","0","1993-09-15","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.RULES","","","","","","","X","","6","ADD.MODE.ALLOWED = 1, POOL.RULES.DEFAULT.RECORD = """", A.POOL.RULES.ID = """", $POOL.RULES.LOOKUP, IF LKUP.RETURN.CODE LT 0 THEN,    REPROMPT, END, IF NOT(ERROR.OCCURRED) THEN,    IF LKUP.RETURN.CODE = 1 THEN,       COMMAND = CMD.DT,       SCREEN.REFRESH = 0,       *,  * SMBR - Nov 13, 2002,       * Columnar I/O Fixes for Performance Improvement in Oracle,       * Commented out DEFAULT_RECORD since,  * POOL.RULES.DEFAULT.RECORD never been set to anything,       * within insert $pool.rules.default.record,  * therefore its not necessary to load default,       * data to create new rec.,  * Begin of Activity,  *** DEFAULT_RECORD POOL.RULES,POOL.RULES.DEFAULT.RECORD,EDITED.DATA,  * End of Activity -- Columnar I/O Fixes,  *,       V.POOL.RULES = EDITED.DATA,       KV.POOL.RULES = """",    END,    X.TYPE = """",    CALL S.GET.POOL.TYPE(X.TYPE,V.POOL.ID,V.POOL.TYPE),    IF X.TYPE = ""C"" THEN,       CALL_SCREEN SUSPEND PIP004($SEC.CNTRL),    END ELSE,       CALL_SCREEN SUSPEND PIP003($SEC.CNTRL),    END, END, POOL.RULES.DEFAULT.RECORD = """"","Pool Rules","L","","","ENDOW","N","","","","","","","","","","","POOL.RULES.ID","5","","","","","6L","","","","","","","","6","","POOL.TYPE","POOL.ID","N","","S","Pointer to the POOL.RULES file to retrieve the rules, information","","","Pool Rules","","","","","","","","","","","","POOL","","","0","1993-09-07","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.RULES.ID","","","","","","","K","","6","$POOL.RULES.LOOKUP, IF LKUP.RETURN.CODE LT 0 THEN,    REPROMPT, END","Pool Rules ID LookUp","L","","","ENDOW","","","","","","","","","","","","","0","","","","","6L","","","","","","","","6","","","","","","","Key to the POOL.RULES code file","","","Pool Rules ID","","","","","","","","","","","","POOL.RULES","","","0","1993-09-17","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.SHARE.VALUE","","","","","","","D","N","14","$VAR.DECIMAL","Current Share Value","R","","$VAR.DECIMAL","112.2334","N","","","","","","","","","","","","16","","","","","14R","","","","","","","","20","","","","","","","Contains the value of each share in this pool","","","Share Value","","","","","","","","","","","","POOL","","","0","1993-09-17","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"POOL.SHARE.VALUE.HIST.AMT","","","","","","","A","N","14","$VAR.DECIMAL","[Historical Share Value] Amount","R","","$VAR.DECIMAL","11175","N","","","","","","","","POOL.SHARE.VALUE.HIST","K","","","21","","","","","14R","","","","","","","","20","","","","","","","Historical Share Value.  Updated whenever the share, value changes along with date, who, and source (where)","","","Historical, Share Value","","","","","","","","","","","","POOL","","","0","1993-09-17","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"POOL.SHARE.VALUE.HIST.DATE","","","","","","D","A","","8","","[Historical Share Value] Date","R","","","9/30/XX","","","","N","2","/","","","POOL.SHARE.VALUE.HIST","D","","","22","","","","D2/","8R","","","","","","","","8","","","","","","","Date a share value was changed.  Every time the value is, changed, a date, operator, and source is maintained.","","","Share Value, Change Date","","","","","","","","","","","","POOL","","","0","1993-09-17","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.SHARE.VALUE.HIST.OPER","","","","","","","A","","20","$UC","[Historical Share Value] Operator","L","","","MEL","N","","","","","","","","POOL.SHARE.VALUE.HIST","D","","","23","","","","","20L","","","","","","","","20","","","","","","","Each time the share value is changed, a history of the, change is automatically recorded.  This field contains, the operator who ran the process which made the change.","","","Share Value, Change Operator","","","","","","","","","","","","POOL","","","0","1993-09-17","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.SHARE.VALUE.HIST.SOURCE","","","","","","","A","","11","$UC, BEGIN CASE,    CASE EDITED.DATA = ""M"",    CASE EDITED.DATA = ""A"",    CASE 1,       ERROR.OCCURRED = 1,       MSG = ""PI004"", END CASE","[Historical Share Value] Source","L","","IF OUTPUT.DATA NE """" THEN,    IF OUTPUT.DATA = ""A"" THEN,       OUTPUT.DATA = ""Automatic"",    END ELSE,       OUTPUT.DATA = ""Manual"",    END, END","A Automatic","","","","","","","","","POOL.SHARE.VALUE.HIST","D","","","24","","","","","11L","","","","","","","","1","","","","","","","Contains a simple, predefined, code which identifies how, the share value was changed.  The code of 'M' means that, the share value was changed manually and a value of 'A', means that it was changed automatically.","","","Share Value, Change Source","","","","","","","","","","","","POOL","","","0","1993-09-17","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.SHARES","","","","","","","D","N","14","$VAR.DECIMAL","Total Shares","R","","$VAR.DECIMAL","","N","","","","","","","","","","","","15","","","","","14R","","","","","","","","20","","","","","","","Contains total shares from all SHARE records combined.","","","Total, Shares","","","","","","","","","","","","POOL","","","0","1994-01-12","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","N","","0",""
"POOL.TRANS.DATE","","","","","","D","D","","8","","Last Distribution Transaction Date","R","","","","","","","N","2","/","","","","","","","13","","","","D2/","8R","","","","","","","","8","","","","","","","Contains the transaction date for last distribution","","","Last Distr, Trans Date","","","","","","","","","","","","POOL","","","0","1994-01-16","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.TYPE","","","","","","","X","","4","A.POOL.TYPES.ID = """", $POOL.TYPES.LOOKUP, IF LKUP.RETURN.CODE LT 0 THEN,    REPROMPT, END","Pool Type","L","","","EN","","POOL.TYPES.ID","","","","","","","","","","POOL.TYPES.ID","3","","","","","4L","","","","","","","","4","","","","","","S","A code identifying the type of Investment Pool","","","Pool Type","","","","","","","","","","","","POOL","","","0","1993-09-07","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.TYPE.CASH.FLAG","","string xResult1; , key xKeyPoolTypes for file PoolTypes;, xKeyPoolTypes = vPoolType; xResult1 = vPoolTypesCashPoolFlag;, return xResult1;","","","","","I","","1","","","L","","","","","","","","","","","","","","","","0","TRANS(""POOL.TYPES"",POOL.TYPE,""POOL.TYPES.CASH.POOL.FLAG"",""X"")","","","","1L","","","","","","","","0","","POOL.TYPE, POOL.TYPES.CASH.POOL.FLAG","","","","","TRANSLATE NEEDED FOR ORACLE","","","","","","","","","","","","","","","POOL","","","0","1997-11-10","GTT","","","","","","","S","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.TYPES.CASH.POOL.FLAG","","","","","","","D","","3","$YN","Cash Pool Type","L","","$YN","No","","","","","","","","","","","","","3","","","","","3L","","","","","","","","1","","","","","","","","","","Cash, Pool","","","","","","","","","","","","POOL.TYPES","","","0","1994-04-01","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.TYPES.DECIMAL.EXT","","","","","","","D","","1","BEGIN CASE,    CASE EDITED.DATA = 2,    CASE EDITED.DATA = 4,    CASE EDITED.DATA = 5,    CASE 1,       ERROR.OCCURRED = 1,       MSG = ""PI001"", END CASE","Decimal Extension","L","","","4","","","","","","","","","","","","","2","","","","","1L","","","","","","","","1","","","","","","","Identifies the decimal places to use in a pool with this, type","","","Decimal, Extension","","","","","","","","","","","","POOL.TYPES","","","0","1993-09-07","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.TYPES.DESCRIPTION","","","","","","","D","","30","$UC.WORD","[Pool Type Description]","L","","","Endowment Pool","","","","","","","","","","","","","1","","","","","30L","","","","","","","","30","","","","","","","A description of the investment pool Type code","","","Description","","","","","","","","","","","","POOL.TYPES","","","0","1993-09-07","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.TYPES.ID","","","","","","","K","","4","$POOL.TYPES.LOOKUP, IF LKUP.RETURN.CODE LT 0 THEN,    REPROMPT, END","Pool Types ID LookUp","L","","","EN","","","","","","","","","","","","","0","","","","","4L","","","","","","","","4","","","","","","","Identifies the key to the POOL.TYPES file","","","Pool Types ID","","","","","","","","","","","","POOL.TYPES","","","0","1993-09-07","STEVEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POOL.WORK.ID","","","","","","","K","","30","","","L","","","","N","","","","","","","","","","","","0","","","","","30L","","","","","","","","0","","","","","","","This is a twin of the GLP.fyr key.  It will be populated with , GLP.fyr.ID of pools we want to rebuild.","","","","","","","","","","","","","","","POOL.WORK","","","0","2001-09-04","JFM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"POPEN.BAL","","","","","","N","D","","15","X.EDITED.DATA = EDITED.DATA, EDITED.DATA = OCONV(EDITED.DATA,""MD2""), X.MIN = -999999999, X.MAX = 999999999, $RANGE, EDITED.DATA = X.EDITED.DATA","","R","","","123.45","","","","Y","2","N","N","","","","","","1","","","","MD2,-","15R","","","","","","","","13","","","","","","","Fiscal year opening account balance","","","Open Balance","","","","","","","","","","","","GLS.POOL","","","0","1988-05-05","SKIP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"PP.DEFAULTS.ID","","","","","","","K","","10","","","L","","","","","","","","","","","","","","","","0","","","","","10L","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","PP.DEFAULTS","","","0","1998-01-27","JBG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"PP.EMPLOYEES.ADDDATE","","","","","","D","D","","8","","","R","","","","N","","","N","2","/","","","","","","","3","","","","D2/","8R","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","PP.EMPLOYEES","","","0","1997-11-24","JBG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"PP.EMPLOYEES.ADDOPR","","","","","","","D","","10","","","L","","","","N","","","","","","","","","","","","4","","","","","10L","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","PP.EMPLOYEES","","","0","1997-11-24","JBG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"PP.EMPLOYEES.CHGDATE","","","","","","D","D","","8","","","R","","","","N","","","N","2","/","","","","","","","5","","","","D2/","8R","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","PP.EMPLOYEES","","","0","1997-11-24","JBG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"PP.EMPLOYEES.CHGOPR","","","","","","","D","","10","","","L","","","","N","","","","","","","","","","","","6","","","","","10L","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","PP.EMPLOYEES","","","0","1997-11-24","JBG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",""
"PP.EMPLOYEES.ID","","","","","","","K","","7","","","R","","","0167820","N","","","","","","","","","","","","0","","","","","7R","","","","","","","PP.EMPLOYEES LookUp","0","","","","","","","","","","","","","","","","","","","","","","PP.EMPLOYEES","","","0","1997-11-24","JBG","","","","","","","","N","A.PP.EMPLOYEES","","CRNT.PP.EMPLOYEES","","","","","","","","","","PP Employees LookUp","","","","","","","","","","","","","","0",""
