"DATA.ELEMENT","COMPUTED.COLUMN.CODE","CONVERTED.FROM","DATA.TYPE","DATABASE.USAGE.TYPE","DEFAULT.DISPLAY.SECURE","DEFAULT.DISPLAY.SIZE","DEFAULT.INPUT.PROMPT","DEFAULT.SAMPLE.DATA","DEFAULT.ZERO.PAD","DERIVED.SEC.PTR","DT1","DT2","DT3","DT4","DT5","ELEMENT.ASSOC.NAME","ELEMENT.ASSOC.TYPE","ELEMENT.POINTED.FROM","ELEMENT.POINTED.TO","FIELD.PLACEMENT","INFORM.CONVERSION.STRING","INFORM.FORMAT.STRING","MAXIMUM.STORAGE.SIZE","PURPOSE","REPORT.HEADER","SOURCE","TRUNCATION.FLAG","VALIDATION.TABLE","TOOLCDD.ADD.DATE","TOOLCDD.ADD.OPERATOR","TOOLCDD.CHANGE.DATE","TOOLCDD.CHANGE.OPERATOR","DataDatetime"
"PBP1.BGT.EMPLYR.BD.AMT.PCT","","","N","D","","6","PBP.BGT.EMPLYR.BD.AMT.PCT","","","","N","2","N","N","","","","","","29","MD2","6R","7","The percentage used to calculate the employer-paid, benefits for position budgeting.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:22.117Z"
"PBP1.BGT.EMPLYR.TAX.AMT.PCT","","","N","D","","6","PBP.BGT.EMPLYR.TAX.AMT.PCT","","","","N","2","N","N","","","","","","30","MD2","6R","7","The percentage rate used to originally calculate the, budgeted employer-paid taxes for position budgets.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:22.383Z"
"PBP1.BGT.INCUMBENT.ONLY","","","","D","","3","Incumbents only","Y","N","","","","","","","","","","","21","","3L","3","generate with incumbents only","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:23.664Z"
"PBP1.BGT.JUSTIFY.NOTES","","","","D","","70","PBP.BGT.JUSTIFY.NOTES","","","","","","","","","","","","","31","","70L","70","A free-form text area associated with each position, in the position budget.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:23.648Z"
"PBP1.BGT.TAX.GL.COMP.NO","","","","D","","10","PBP.EMPLYR.TAX.GL.COMP.NO","","","","","","","","","","","","","22","","10L","10","The value of the component pieces of the GL number to be, swapped out to create the new GL number for expensing, budgeted employer-paid taxes.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:23.992Z"
"PBP1.BGT.TOTAL.FTE","","","N","D","","9","PBP.BGT.TOTAL.FTE","","","","N","3","N","N","","","","","","27","MD3","9R","9","The budgeted amount of total FTE for a position.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:25.008Z"
"PBP1.BGT.VACANCY.ONLY","","","","D","","3","Vacancies Only","yes","N","","","","","","","","","","","19","","3L","3","A flag associated to a position indicating the position is generated with, vacancies only (and no incumbents). This field defaults from the , field in the Position Budget Default Information (PBDI) screen, (POSBUD.VACANCY.ONLY).","Vac, Only","PBPOS1","","","1997-10-10","PS4","","","2020-05-27T14:58:20.055Z"
"PBP1.BGT.WORKLOAD.PCT","","","N","D","","6","PBP1.BGT.WORKLOAD.PCT","","","","N","3","N","N","","","","","","28","MD2","6R","6","The workload percent for a single vacancy for this position during, budget generation.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:19.633Z"
"PBP1.CLASS","","","","D","","5","","","","","","","","","","","","","","73","","5L","5","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:23.148Z"
"PBP1.DEPT","","","","D","","5","PBP.DEPT","","","DEPTS.ID","","","","","","","","","","13","","5L","5","The department associated with a single position in the, position budget.","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:20.867Z"
"PBP1.DFLT.WORK.WEEK","","","","D","","8","","","","","","","","","","","","","","79","","8L","8","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:23.164Z"
"PBP1.DIVISION","string xResult1; , key xKeyDepts for file Depts;, xKeyDepts = vPbp1Dept; xResult1 = vDeptsDivision;, return xResult1;","","","I","","4","","","","","","","","","","","","","","0","","4L","0","translate the division name for a position","Div","PBPOS1","","","1997-10-10","PS4","","","2020-05-27T14:58:24.539Z"
"PBP1.END.DATE","","","D","D","","8","PBP.END.DATE","","","","N","2","/","","","","","","","11","D2/","8R","8","Date this position ends.","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:23.180Z"
"PBP1.HRLY.OR.SLRY","","","","D","","9","PBP.HRLY.OR.SLRY","","","","","","","","","","","","","16","","9L","9","Code indicating that this position's wages are hourly, or salaried.","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.102Z"
"PBP1.INCOST.TOTAL.FTE","","","N","","","7","","1000","","","N","3","N","N","","","","","","0","MD3","7R","0","The total budgeted FTE for incumbents only for this, position for this budgeted pay period.","","","","","1995-09-20","PS4","","","2020-05-27T14:58:20.883Z"
"PBP1.LOCATION","","","","D","","5","PBP.LOCATION","01","N","","","","","","","","","","","12","","5L","5","The location this position will belong to.","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:20.586Z"
"PBP1.NBR.INCVAC","int xResult1; , xResult1 = ((((string)vlPbp1AllPbivposId)).ToDelimitedString((253).Char())).DCount((253).Char());, return (string)xResult1;","","","I","","6","","","","","","","","","","","","","","0","","6R","0","Count number of incumbent and vacancy records","Nbr, IncVac","PBPOS1","","","1997-10-10","PS4","","","2020-05-27T14:58:24.070Z"
"PBP1.NBR.VACANCY","int xResult1; , xResult1 = ((vlPbp1AllVacancyId).ToDelimitedString((253).Char())).DCount((253).Char());, return (string)xResult1;","","","I","","3","","","","","","","","","","","","","","0","","3R","0","Count the number of vacancy records","Nbr, Vac","PBPOS1","","","1997-10-10","PS4","","","2020-05-27T14:58:24.867Z"
"PBP1.PBPPAY.END.DATE","","","D","L","","8","","","","","N","2","/","","","","","","","65","D2/","8R","8","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:23.195Z"
"PBP1.PBPPAY.START.DATE","","","D","L","","8","","","","","N","2","/","","","","","","","64","D2/","8R","8","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:24.336Z"
"PBP1.PBUDGET.ID","","","","D","","8","","","","","","","","","","","","","","1","","8L","8","Position Budget ID","","PBPOS1","","","1995-09-26","HG","","","2020-05-27T14:58:23.195Z"
"PBP1.POSBUD.ID","","","","D","","7","","","","","","","","","","","","","","80","","7R","10","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:25.336Z"
"PBP1.POSITION.ID","","","","D","","14","","PCMGR","","","","","","","","","","","","2","","14L","14","The POSITION.ID of the position budget record.","","PBPOS1","","","1995-08-22","PKK","","","2020-05-27T14:58:25.039Z"
"PBP1.PPD.BD.PERIOD","","","","A","","3","PBP.PPD.BD.PERIOD","","","","","","","","","1PBPOSPPD","D","","","39","","3L","3","Flag indicating if this pay period is to have employer, paid benefits applied.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:20.586Z"
"PBP1.PPD.END.DATE","","","D","A","","8","PBP.PPD.END.DATE","","","","N","2","/","","","1PBPOSPPD","D","","","33","D2/","8R","8","The date this budgeted pay period ends.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:23.273Z"
"PBP1.PPD.INCOST.GROSS.REG.HR","","","N","A","","8","","250.00","","","N","2","N","N","","1PBPOSPPD","D","","","48","MD2","8R","8","The total gross regular hours for incumbents only for this, budgeted pay period.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:24.898Z"
"PBP1.PPD.INCOST.GROSS.WAGE","","","N","A","","13","","2500000","","","N","2","N","N","","1PBPOSPPD","D","","","49","MD2","13R","13","The total gross wage for incumbent only for this budgeted, pay period.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:22.039Z"
"PBP1.PPD.INCOST.REG.HR","","","","","","7","","24000","","","","","","","","","","","","0","","7R","0","Total budgeted regular hours for incumbents only for this, position for this budgeted pay period.","","","","","1995-09-20","PS4","","","2020-05-27T14:58:24.492Z"
"PBP1.PPD.INCOST.TOTAL.FTE","","","N","A","","6","","1.000","","","N","3","N","N","","1PBPOSPPD","D","","","47","MD3","6R","7","The total FTE for incumbent (not vacancies) for this, budgeted pay period.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:23.836Z"
"PBP1.PPD.IVCOST.GROSS.REG.HR","","","N","A","","8","","240.000","","","N","2","N","N","","1PBPOSPPD","D","","","45","MD2","8R","12","The total of regular hours for all incumbents and, vacancies for this budgeted pay period.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:22.727Z"
"PBP1.PPD.IVCOST.GROSS.WAGE","","","N","A","","13","","25000000","","","N","2","N","N","","1PBPOSPPD","D","","","46","MD2","13R","13","The total of incumbenta and vacancies gross wages for, this budgeted pay period.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:19.383Z"
"PBP1.PPD.IVCOST.TOTAL.FTE","","","N","A","","9","","1.000","","","N","3","N","N","","1PBPOSPPD","D","","","44","MD3","9R","9","The total FTE for all incumbents and vacancies for this, position budget pay period.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:22.977Z"
"PBP1.PPD.PAYCHECK.DATE","","","D","A","","8","PBP.PPD.PAYCHECK.DATE","","","","N","2","/","","","1PBPOSPPD","D","","","36","D2/","8R","8","The date that appears on the paychecks for this budgeted, pay period.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:20.523Z"
"PBP1.PPD.PAYCLASS","","","","L","","5","","","","","","","","","","","","","","81","","5L","5","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:22.664Z"
"PBP1.PPD.PAYCYCLE","","","","A","","5","PBP.PPD.PAYCYCLE","","","","","","","","","1PBPOSPPD","D","","","35","","5L","5","The paycycle associated to this budgeted pay period.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:20.711Z"
"PBP1.PPD.PBPOSPAY.ID","","","","A","","7","","54","","","","","","","","1PBPOSPPD","D","","","34","","7R","8","Pointer to Position Budget record defining the position, pay range information.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:24.133Z"
"PBP1.PPD.SOURCE","","","","A","","1","PBP.PPD.SOURCE","","","","","","","","","1PBPOSPPD","D","","","40","","1R","1","A flag indicating the status of the source of the, budgeted data for this pay period & whether or not the, data can be changed.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:21.805Z"
"PBP1.PPD.START.DATE","","","D","A","","8","PBP.PPD.START.DATE","","","","N","2","/","","","1PBPOSPPD","K","","","32","D2/","8R","8","The date the budgeted pay period begins.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:23.039Z"
"PBP1.PPD.VAC.PAY.RATE","","","","A","","11","","10000","","","","","","","","1PBPOSPPD","D","","","41","","11R","12","The pay rate used per incumbent for this associated pay, period in the position budget.","","PBPOS1","","","1995-09-20","PS4","","","2020-05-27T14:58:21.180Z"
"PBP1.PPD.VAC.REG.HRS","","","N","A","","6","PBP.PPD.VAC.REG.HRS","","","","N","2","N","N","","1PBPOSPPD","D","","","42","MD2","6R","6","The regular hours per pay period to be associated with, incumbents during budgeting for this pay period.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:20.133Z"
"PBP1.PPD.VCOST.GROSS.REG.HR","","","N","L","","6","","","","","N","2","N","N","","","","","","62","MD2","6R","6","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:20.617Z"
"PBP1.PPD.VCOST.GROSS.WAGE","","","N","L","","12","","","","","Y","2","N","N","","","","","","63","MD2,-","12R","12","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:21.180Z"
"PBP1.PPD.VCOST.TOTAL.FTE","","","N","L","","6","","","","","N","5","N","N","","","","","","61","MD5","6R","6","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:22.555Z"
"PBP1.PPD.WAGE.PERIOD","","","","A","","3","PBP.PPD.WAGE.PERIOD","","","","","","","","","1PBPOSPPD","D","","","38","","3L","3","A Y/N flag indicating if this budgeted pay period is to, be expensed for wages.  This flag comes from the, PAYCYCLE.","","PBPOS1","","","1995-08-10","SSBAL","","","2020-05-27T14:58:24.086Z"
"PBP1.PROJ.RULES.APPLIED","","","","L","","8","","","","","","","","","","","","","","71","","8R","8","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:21.523Z"
"PBP1.RANK","","","","D","","4","","","","","","","","","","","","","","74","","4L","5","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:21.398Z"
"PBP1.RIPPLE.FLAG","","","","D","","3","","","","","","","","","","","","","","72","","3L","3","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:21.508Z"
"PBP1.SCHOOL","string xResult1; , key xKeyDepts for file Depts;, xKeyDepts = vPbp1Dept; xResult1 = vDeptsSchool;, return xResult1;","","","I","","6","","","","","","","","","","","","","","0","","6L","0","translate the school associated to a position","School","PBPOS1","","","1997-10-10","PS4","","","2020-05-27T14:58:24.367Z"
"PBP1.SHORT.TITLE","","","","D","","30","PBP.SHORT.TITLE","","","","","","","","","","","","","9","","30L","30","Short position title for position ID","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:23.586Z"
"PBP1.SOURCE","","","","D","","14","PBP.POSITION.IN.USE","","","","","","","","","","","","","15","","14L","14","Flag indicating that this position definition has been, used by an incumbent at any point during history.","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:21.867Z"
"PBP1.START.DATE","","","D","D","","8","PBP.START.DATE","","","","N","2","/","","","","","","","10","D2/","8R","8","Date this position started (form POS.START.DATE)","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.742Z"
"PBP1.SUPERVISOR.POS.ID","","","","X","","4","PBP.SUPERVISOR.PBPOS.ID","","N","","","","","","","","","","POSITION.ID","50","","4L","4","PBPOS file position ID of the supervisor's position.","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:21.586Z"
"PBP1.TYPE","","","","D","","4","","","","","","","","","","","","","","75","","4L","4","","","PBPOS1","","","1996-06-20","PS4","","","2020-05-27T14:58:20.945Z"
"PBP1.UNUSED14","","","","D","","10","","","N","","","","","","","","","","","14","","10L","10","unused field","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:20.836Z"
"PBP1.UNUSED23","","","","D","","10","","","N","","","","","","","","","","","23","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:20.898Z"
"PBP1.UNUSED24","","","","D","","10","","","N","","","","","","","","","","","24","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:20.898Z"
"PBP1.UNUSED25","","","","D","","10","","","N","","","","","","","","","","","25","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:20.898Z"
"PBP1.UNUSED26","","","","D","","10","","","N","","","","","","","","","","","26","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:20.914Z"
"PBP1.UNUSED37","","","","D","","10","","","N","","","","","","","","","","","37","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:20.961Z"
"PBP1.UNUSED43","","","","D","","10","","","N","","","","","","","","","","","43","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.008Z"
"PBP1.UNUSED67","","","","D","","10","","","N","","","","","","","","","","","67","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.133Z"
"PBP1.UNUSED68","","","","D","","10","","","N","","","","","","","","","","","68","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.133Z"
"PBP1.UNUSED69","","","","D","","10","","","N","","","","","","","","","","","69","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.148Z"
"PBP1.UNUSED70","","","","D","","10","","","N","","","","","","","","","","","70","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.148Z"
"PBP1.UNUSED76","","","","D","","10","","","N","","","","","","","","","","","76","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.180Z"
"PBP1.UNUSED77","","","","D","","10","","","N","","","","","","","","","","","77","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.180Z"
"PBP1.UNUSED78","","","","D","","10","","","N","","","","","","","","","","","78","","10L","10","","","PBPOS1","","","1997-12-18","PS4","","","2020-05-27T14:58:21.180Z"
"PBP1.USER1","","","","D","","10","PBP.USER1","","","","","","","","","","","","","51","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.148Z"
"PBP1.USER10","","","","D","","10","PBP.USER10","","","","","","","","","","","","","60","","10L","10","User field, User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:23.586Z"
"PBP1.USER2","","","","D","","10","PBP.USER2","","","","","","","","","","","","","52","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.148Z"
"PBP1.USER3","","","","D","","10","PBP.USER3","","","","","","","","","","","","","53","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.164Z"
"PBP1.USER4","","","","D","","10","PBP.USER5","","","","","","","","","","","","","54","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.164Z"
"PBP1.USER5","","","","D","","10","PBP.USER5","","","","","","","","","","","","","55","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.164Z"
"PBP1.USER6","","","","D","","10","PBP.USER6","","","","","","","","","","","","","56","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.164Z"
"PBP1.USER7","","","","D","","10","PBP.USER7","","","","","","","","","","","","","57","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.180Z"
"PBP1.USER8","","","","D","","10","PBP.USER8","","","","","","","","","","","","","58","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.180Z"
"PBP1.USER9","","","","D","","10","PBP.USER9","","","","","","","","","","","","","59","","10L","10","User field","","PBPOS1","","","1995-08-07","SSBAL","","","2020-05-27T14:58:22.195Z"
"PBPGL.ACCT.FC.VAL","","","","D","N","25","Acct FC Value","","N","","","","","","","","","","","50","","25L","25","To store the FC portion of PBPGL.GL.NO","","PBPOS.GL","N","","2000-09-12","SSS","","","2020-05-27T14:58:20.055Z"
